Glottocode	Parent Glottocode	Node Name	ISO Code	family_id	level	latitude	longitude
buaa1246	taee1237	Bua (Indonesia)		aust1307	dialect		
buag1237	sina1266	Buaga		aust1307	dialect		
buai1235	bual1236	Ba-Korom		atla1278	family		
buak1234	nort3149	Bua-Kim-Day		atla1278	family		
bual1235	fala1242	Bualkhaw Chin	cbl	sino1245	language	22.91	93.68
bual1236	buan1246	Bua-Lua		atla1278	family		
buam1238	nucl1742	Buamu	box	atla1278	language	11.1687	-3.50303
buan1245	sout2878	Buang linkage		aust1307	family		
buan1246	adam1257	Riverine Bua		atla1278	family		
buba1239	mono1270	Bubanda		atla1278	dialect		
bube1242	mbam1254	Bube	bvb	atla1278	language	3.53638	8.68929
bubi1239	kele1257	Bubi (Kele)		atla1278	dialect		
bubi1249	book1242	Bubia	bbx	book1242	language	4.02178	9.22304
bubi1250	sout3191	Bubi	buw	atla1278	language	-1.16762	12.32251
bubi1251	cita1245	Bubis		nucl1709	dialect		
bubu1234	kara1482	Bubu		cent2225	dialect		
bubu1235	gula1267	Bubu Gula		cent2225	dialect		
buch1237	kheh1237	Bucho		aust1307	dialect		
buda1244	hung1263	Budapest		sign1238	dialect		
buda1251	cent1992	Bu Dang		aust1305	dialect		
buda1252	ruka1240	Budai		aust1307	dialect		
budd1234	pali1273	Buddhist Hybrid Sanskrit		indo1319	dialect		
bude1236	stie1250	Budeh Stieng	stt	aust1305	language	11.6917	106.691
budi1247	bulo1242	Budip		aust1305	dialect		
budi1248	gban1260	Budigri		atla1278	dialect		
budi1249	kili1266	Budibud	btp	aust1307	language	-9.29802	153.689
budj1234	mote1237	Bujaic		atla1278	family		
budj1235	budj1234	Budja (C.37)		atla1278	family		
budo1240	kaka1264	Budon Kakanda		atla1278	dialect		
budo1241	pana1302	Budong-Budong	bdx	aust1307	language	-2.07756	119.327
budu1248	sout2753	Budukh	bdk	nakh1245	language	41.2272	48.3353
budu1249	budu1248	Budukhi		nakh1245	dialect		
budu1250	budu1266	Budu	buu	atla1278	language	2.00501	27.951
budu1264	masa1322	Budugum		afro1255	dialect		
budu1265	koto1267	Buduma	bdm	afro1255	language	13.0692	14.4492
budu1266	nyal1255	Budu-Ndaka-Mbo		atla1278	family		
budy1238	kore1281	Budya		atla1278	dialect		
budz1238	budj1235	Budza	bja	atla1278	language	2.19951	22.6107
buen1244	gene1243	Buena Vista Yokuts		yoku1255	language	35.22038	-119.23748
buen1245	taba1266	Buena Vista Chontal		maya1287	dialect		
buen1246	achi1257	Bueng		aust1307	dialect		
bufe1238	bafu1246	West Hills Bafut		atla1278	dialect		
bufu1238	kiny1244	Bufumbwa		atla1278	dialect		
buga1247	boly1240	Bugan	bbh	aust1305	language	23.6124	104.963
buga1248	kxoe1243	Buga-Kxoe		khoe1240	dialect		
buga1249	iban1264	Bugau		aust1307	dialect		
buga1250	nort2858	Bugawac	buk	aust1307	language	-6.67519	147.32
buga1251	book1242	Bugan (Retired)	bgh	book1242	language		
buge1238	vagl1239	Buge		atla1278	dialect		
bugh1239	ngge1240	Bughotu	bgt	aust1307	language	-8.47948	159.802
bugi1243	sout3413	Tamanic-Bugis		aust1307	family		
bugi1244	bugi1245	Buginese	bug	aust1307	language	-4.47	119.977
bugi1245	bugi1243	Bugis		aust1307	family		
bugl1238	meri1244	Buglial		east2503	dialect		
bugl1243	guay1266	Buglere	sab	chib1249	language	8.57695	-81.25648
bugo1238	bhel1238	Bugombe		atla1278	dialect		
bugt1234	east2304	Bugti		indo1319	dialect		
bugu1245	chay1250	Chayangtajo		sino1245	dialect	27.6802977	93.1302774
bugu1246	khob1235	Bugun	bgg	sino1245	language	27.1929556	92.4713002
bugu1247	kuri1259	Bugumbe		atla1278	dialect		
bugu1248	masa1322	Bugudum		afro1255	dialect		
bugu1249	tinn1238	Bugurdži		indo1319	dialect		
buha1234	mada1282	Buhar		atla1278	dialect		
buhi1243	alba1269	Buhi	ubl	aust1307	dialect	13.17	123.5
buhi1244	sout2915	Buhid-Taubuid		aust1307	family		
buhi1245	buhi1244	Buhid	bku	aust1307	language	12.6396	121.21
buhu1237	suau1243	Buhutu	bxh	aust1307	language	-10.5074	150.18
buin1246	kumy1244	Buynak		turk1311	dialect		
buin1247	sout2948	Buinic		sout2948	family		
buin1248	buin1247	Buin		sout2948	family		
bujh1238	chep1244	Bujhyal	byh	sino1245	language	28.0084	84.5068
buji1242	jere1244	Buji		atla1278	dialect		
buji1243	sang1329	Bujiyel		atla1278	dialect		
buka1254	band1342	Buka (Banda-Mbres)		atla1278	dialect		
buka1255	mong1338	Bukala		atla1278	dialect		
buka1257	bida1240	Bukar-Sadung Bidayuh	sdo	aust1307	language	0.96817	110.657
buka1258	buka1257	Bukar Bidayuh		aust1307	dialect		
buka1259	buka1257	Bukar Sadong		aust1307	dialect		
buka1260	timu1262	Bukau		aust1307	dialect		
buka1261	buka1263	Bukat	bvk	aust1307	language	1.29075	113.246
buka1262	nucl1750	Buka		aust1307	family		
buka1263	puna1280	Bukat-Ukit-Beketan-Lugat-Lisum		aust1307	family		
bukh1238	taji1250	Bukharic	bhh	indo1319	language	41	64
buki1246	kuri1259	Bukira		atla1278	dialect		
buki1247	banj1241	Bukit Malay	bvu	aust1307	language	-2.75049	115.64
buki1248	buka1263	Bukitan	bkn	aust1307	language	2.34947	114.895
buki1249	buki1250	Bukiyip	ape	nucl1708	language	-3.47169	143.111
buki1250	mufi1239	Bukiyip-Abu		nucl1708	family		
buki1251	kina1254	Bukidnon		aust1307	family		
buki1254	koke1241	Bukit Kokenop		nucl1709	dialect		
bukp1238	pait1244	Bukpi		sino1245	dialect		
bukp1239	nucl1801	Bukpic		atla1278	family		
buks1238	unun9886	Buksa	tkb	indo1319	language	29.0853	79.4233
buku1248	bogu1241	Bukur		atla1278	dialect		
buku1249	nort3404	Bukusu	bxk	atla1278	language	0.68043	34.7719
buku1250	camp1262	Buku		aust1307	dialect		
bukw1238	naki1240	Bukwen	buz	atla1278	language	6.9415	10.2006
bula1254	russ1264	Bulagat		mong1349	dialect		
bula1255	thaw1238	Bularnu		pama1250	language	-21.02656922	138.1566659
bula1256	inon1237	Bulalakaw		aust1307	dialect		
bula1257	taga1270	Bulacan		aust1307	dialect		
bula1259		Bulaka River			family		
bula1260	waic1245	Bulangic		aust1305	family		
buld1238	dana1255	Dana		koma1264	language	9.267004	33.710946
bule1241	ruch1235	Bulei		aust1305	dialect		
bule1242	wali1263	Bulengee		atla1278	dialect		
bulg1240	cent2306	Bulgarian Sign Language	bqn	sign1238	language	42.7918	25.0026
bulg1262	mace1252	Bulgarian	bul	indo1319	language	43.3646	25.047
bulg1263	gaga1249	Bulgar Gagauz		turk1311	dialect		
bulg1264	meri1244	Bulgai		east2503	dialect		
bulg1265	uncl1512	Bulgebi	bmp	nucl1709	language	-5.69713	146.403
buli1253	otiv1239	Buli-Koma		atla1278	family		
buli1254	buli1253	Buli (Ghana)	bwu	atla1278	language	10.5763	-1.26748
buli1255	cent2270	Buli (Indonesia)	bzq	aust1307	language	1.0008	128.443
buli1256	buli1255	Buli		aust1307	dialect		
buli1260	polc1245	Buli (Bauchi State)	uly	afro1255	language	10.22809	9.77206
bull1245	mela1257	Southern Mel		atla1278	family		
bull1246	bull1245	Bullom		atla1278	family		
bull1247	nort3167	Bullom So	buy	atla1278	language	9	-13.16
bull1248	shek1245	Bulla		dizo1235	dialect		
bulo1242	stie1250	Bulo Stieng	sti	aust1305	language	11.9777	106.798
bulo1243	bulo1242	Bulo		aust1305	dialect		
bulo1244	pann1239	Bulo (Indonesia)		aust1307	dialect		
bulu1250	jola1263	Buluf		atla1278	dialect		
bulu1251	yaun1239	Bulu (Cameroon)	bum	atla1278	language	3.16141	11.6365
bulu1252	loma1260	Buluyiema		mand1469	dialect		
bulu1253	bola1253	Bulu (Papua New Guinea)	bjl	aust1307	language	-5.06134	150.101
bulu1255	west2873	Bulu		sino1245	dialect	27.4488607	92.4299111
buma1244	nucl1801	Bumaji	byp	atla1278	language	6.4491	9.36028
buma1245	kxoe1243	Buma-Kxoe		khoe1240	dialect		
buma1246	bamb1270	Bumal		aust1307	dialect		
buma1247	book1242	Bumang	bvp	book1242	language	23.02	103.34
bumb1240	haya1250	Bumbira		atla1278	dialect		
bumb1241	arap1279	Bumbita Arapesh	aon	nucl1708	language	-3.65508	142.859
bumd1238	sank1254	Bumdemba		sino1245	dialect		
bumm1238	mmen1239	Bum	bmv	atla1278	language	6.48655	10.418
bumo1235	izon1238	Bumo		ijoi1239	dialect		
bumt1238	chal1266	Bumthangic		sino1245	family		
bumt1240	bumt1238	Bumthangkha	kjz	sino1245	language	27.6494	90.8037
bumw1238	luse1252	Bumwangi		atla1278	dialect		
buna1272	cent1992	Bu Nar		aust1305	dialect		
buna1273	buna1280	Bunu	bwx	hmon1336	language	24.1025	107.711
buna1274		Bunaban			family		
buna1275	buna1274	Bunaba	bck	buna1274	language	-17.8297	125.631
buna1276	buna1279	Bunama	bdd	aust1307	language	-10.0761	151.066
buna1277	mari1433	Buna	bvn	nucl1708	language	-3.95553	144.119
buna1278	timo1261	Bunak	bfn	timo1261	language	-9.13618	125.216
buna1279	dobu1240	Bunama-Mwatebu		aust1307	family		
buna1280	west2803	Bu-Nao-Bunu		hmon1336	family		
bund1252	west2812	Bundeli-Bharia		indo1319	family		
bund1253	bund1252	Bundeli	bns	indo1319	language	24.8982	78.9542
bund1254	cang1247	Tucangu		atla1278	dialect		
bund1255	loma1260	Gbunde		mand1469	dialect		
bund1256	suwa1241	Bunda		aust1307	dialect		
bund1257	cent2100	Bundu (Taginambur)		aust1307	dialect		
bund1258	sawo1235	Burui-Gaikundi		nduu1242	family		
bung1259	konj1252	Bung	bqd	atla1278	language	6.40736	11.6389
bung1263	saam1282	Bungla		sino1245	dialect		
bung1264	warr1256	Bunganditj	xbg	pama1250	language	-36.5	140.5
bung1265	mwik1240	Bungu	wun	atla1278	language	-8.32587	32.8801
bung1266	bong1285	Bungo		cent2225	dialect		
bung1267	ligb1244	Bungase		mand1469	dialect		
bung1268	sout2928	Bungku-Tolaki		aust1307	family		
bung1269	east2490	Bungku	bkz	aust1307	language	-3.22197	122.212
bung1270	mari1433	Bungain	but	nucl1708	language	-3.69674	143.796
bung1271	orca1234	Bungee		indo1319	dialect		
buni1245	nama1268	Buninga (Namakura)		aust1307	dialect		
buni1246	nort2836	Buninga		aust1307	dialect		
buni1247	anem1248	Buniabura		yare1250	dialect		
bunj1244	vamr1234	Bunjwali		indo1319	dialect		
bunj1245	gilg1242	Bunji		indo1319	dialect		
bunj1246	many1258	Bunji (Atlantic-Congo)		atla1278	dialect		
bunj1247	news1236	Bunjevac		indo1319	dialect		
bunm1234	miya1267	Bun-Mundukumo		yuat1252	family		
bunn1240	bunm1234	Bun	buv	yuat1252	language	-4.51885	143.892
buno1240	sout2692	Bunong		aust1305	dialect		
buno1241	pena1272	Bunoge Dogon	dgb	dogo1299	language	14.43	-3.49
bunu1265	buna1273	Bunuo		hmon1336	dialect		
bunu1266	yoru1245	Central Yoruba		atla1278	dialect		
bunu1267	aust1307	Bunun	bnn	aust1307	language	23.4116	121.025
buol1237	goro1273	Buol	blf	aust1307	language	0.97727	121.519
bura1267	bure1238	Burarra	bvr	mani1293	language	-12.3061	134.365
bura1268	mank1251	Burama		atla1278	dialect		
bura1269	book1242	Buraka	bkg	book1242	language	4.42283	20.7161
bura1270	nort3378	Burak-Loo		atla1278	family		
bura1271	bura1270	Burak	bys	atla1278	language	9.49451	11.0698
bura1272	tait1250	Bura		atla1278	dialect		
bura1273	nort3277	Buraadiga		nilo1247	language	-3.9	34.1
bura1274	wabu1242	Burangasi		aust1307	dialect		
bura1276	bura1294	Burate	bti	geel1240	language	-2.79301	136.038
bura1292	bura1297	Bura-Pabir	bwr	afro1255	language	10.4822	12.3007
bura1293	tera1251	Bura Kokura		afro1255	dialect		
bura1294	geel1240	Burate-Wate		geel1240	family		
bura1295	deaf1237	Bura Sign Language		sign1238	language	10.478601	12.28484
bura1296	marg1267	Bura-Marghi		afro1255	family		
bura1297	bura1296	Buraic		afro1255	family		
bura1298	narr1279	Buram-Saraf		narr1279	family		
bura1299	pane1234	Burai		aust1307	dialect		
bura1300	navu1237	Bura (Espiritu Santo)		aust1307	dialect	-15.40319	166.67531
burd1238	thal1243	Burduna	bxn	pama1250	language	-22.9646	114.658
burd1239	kara1458	Burdur		indo1319	dialect		
bure1238	mani1293	Bureran		mani1293	family		
bure1242	unun9876	Bure	bvh	afro1255	language	10.4603	10.4554
burg1244	chak1265	Burgenland Croatian		indo1319	dialect	47.544	16.626
burg1245	tami1289	Burgandi		drav1251	dialect		
burg1246	vend1247	Burgenland Romani		indo1319	dialect	47.272	16.222
burg1247	xamm1241	Burghersdorp		tuuu1241	dialect		
buri1257	nort2684	Buriram		aust1305	dialect		
buri1258	khal1273	Buriat	bua	mong1349	family		
buri1259	sout2645	Buringuni		indo1319	dialect		
burj1242	high1285	Burji	bji	afro1255	language	4.44624	38.4646
burk1234	asli1244	Burkina Faso Sign Language		sign1238	language	12.363514	-1.5238
burm1258	tami1289	Burma Tamil		drav1251	dialect		
burm1262	uncl1508	Burma Pyu	pyx	sino1245	language	21.31928	95.897864
burm1263	cent2315	Burmbar	vrt	aust1307	language	-16.41653	167.73124
burm1264		Burmeso	bzu		language	-2.47582	138.203
burm1265	sino1245	Burmo-Qiangic		sino1245	family		
burm1266	lolo1265	Burmish		sino1245	family		
burm1267	pend1244	Burma Tangkhul Naga	ntx	book1242	language		
burn1237	amga1235	Burnay Ifugao		aust1307	dialect		
buru1295	cent1992	Bu Rung		aust1305	dialect		
buru1296		Burushaski	bsk		language	36.2161	74.8236
buru1297	band1343	Buru (Banda-Banda)		atla1278	dialect		
buru1298	ngel1238	Buru		atla1278	dialect		
buru1299	sout3152	Buru-Angwe	bqw	atla1278	language	7.01091	10.8617
buru1300	madi1260	Burulo		cent2225	dialect		
buru1301	buru1328	Northern Burun	bdi	nilo1247	language	10.725	33.921
buru1303	buru1322	Buru (Indonesia)	mhs	aust1307	language	-3.43957	126.632
buru1304	tidu1238	Burusu	bqr	aust1307	language	3.36912	117.012
buru1305	gula1271	Burukene		aust1307	dialect		
buru1306	koso1246	Burum-Mindik	bmu	nucl1709	language	-6.51663	147.333
buru1307	kwer1267	Burumakok	aip	nucl1709	language	-5.12217	140.03
buru1308	saba1280	Buruwai	asi	nucl1709	language	-3.54561	133.327
buru1309	bund1258	Burui	bry	nduu1242	language	-4.03527	143.015
buru1318	kimr1241	Buruwa		afro1255	dialect		
buru1320	west2720	Burunge	bds	afro1255	language	-5.21369	35.963
buru1322	sula1247	Buruic		aust1307	family		
buru1323	fren1279	Burundi Pidgin French		pidg1258	language		
buru1324	west2938	Burullus		afro1255	dialect		
buru1325	amer1248	Burundi Sign Language	lsb	sign1238	dialect		
buru1326	buru1299	Buru (Nigeria)		atla1278	dialect		
buru1327	akla1240	Buruanga Aklanon		aust1307	dialect		
buru1328	west2493	Burun		nilo1247	family		
burz1239	bash1264	Burzhan		turk1311	dialect		
busa1251	sout3181	Busam	bxs	atla1278	language	5.8604	9.68068
busa1252	samo1302	Busan		mand1469	family		
busa1253	boko1265	Busa	bqp	mand1469	language	9.91074	4.39929
busa1254	seru1248	Busami	bsm	aust1307	language	-1.73681	136.032
busa1255	reja1244	Busang Kayan	bfg	aust1307	language	0.03494	115.401
buse1238	bong1285	Busere Bongo		cent2225	dialect		
bush1247	bush1251	Bushoong	buf	atla1278	language	-4.69463	21.4556
bush1248	unua1237	Bush Unua		aust1307	dialect		
bush1249	meng1267	Bush Mengen		aust1307	dialect		
bush1250	nort3196	Kibosy Kiantalaotsy-Majunga	buc	aust1307	language	-12.9652	45.1368
bush1251	nkut1239	Bushoong-Wongo-Lele		atla1278	family		
bush1252	sout3360	Bushehri		indo1319	dialect		
busi1239	oban1244	Busi		atla1278	dialect		
buso1238	muni1256	Busoa	bup	aust1307	language	-5.60524	122.622
buso1242	book1242	Buso	bso	book1242	language	12.5008	17.6011
buss1239	gido1236	Bussa	dox	afro1255	language	5.74987	37.2017
busu1243	luse1252	Busu Djanga		atla1278	dialect		
busu1244	sout3152	Busuu	bju	atla1278	language	6.68152	9.78433
busu1245	lowe1411	Busu		aust1307	family		
buta1242	taul1250	Butam		taul1250	language	-4.471696	152.245674
butb1235	sout3203	Butbut Kalinga	kyb	aust1307	language	17.2239	121.091
bute1242	nonn1234	Buteha		mong1349	dialect		
bute1243	vute1244	Bute Bamnyo		atla1278	dialect		
butl1235	engl1287	Butler English		pidg1258	language	13.05	80.165
butl1236	made1253	Butlih		aust1307	dialect		
butm1237	sout3220	Farafi	bnr	aust1307	language	-15.3353	167.034
buto1237	nucl1573	Butonic		aust1307	family		
